연도,지역,분모대안,예산단계,행정범위,회계범위,금액기준,분모금액_원,분모금액_백만원,출처
2017,전남,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,17876170156000,17876170.156,행정안전부 지방재정365 세출예산
2017,전북,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,14592475472000,14592475.472,행정안전부 지방재정365 세출예산
2017,제주,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,5104290043000,5104290.043,행정안전부 지방재정365 세출예산
2017,충남,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,15156165643000,15156165.643,행정안전부 지방재정365 세출예산
2017,충북,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,10758722585000,10758722.585,행정안전부 지방재정365 세출예산
2018,강원,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,15170609261000,15170609.261,행정안전부 지방재정365 세출예산
2018,경기,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,63815402910000,63815402.91,행정안전부 지방재정365 세출예산
2018,경남,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,21797169103000,21797169.103,행정안전부 지방재정365 세출예산
2018,경북,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,23886851328000,23886851.328,행정안전부 지방재정365 세출예산
2018,광주,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,6959971990000,6959971.99,행정안전부 지방재정365 세출예산
2018,대구,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,12079951315000,12079951.315,행정안전부 지방재정365 세출예산
2018,대전,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,7616345423000,7616345.423,행정안전부 지방재정365 세출예산
2018,부산,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,17441155273000,17441155.273,행정안전부 지방재정365 세출예산
2018,서울,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,49483158147000,49483158.147,행정안전부 지방재정365 세출예산
2018,세종,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,1723055251000,1723055.251,행정안전부 지방재정365 세출예산
2018,울산,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,6395330918000,6395330.918,행정안전부 지방재정365 세출예산
2018,인천,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,14701228259000,14701228.259,행정안전부 지방재정365 세출예산
2018,전남,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,19202211739000,19202211.739,행정안전부 지방재정365 세출예산
2018,전북,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,16042221537000,16042221.537,행정안전부 지방재정365 세출예산
2018,제주,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,5776143019000,5776143.019,행정안전부 지방재정365 세출예산
2018,충남,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,16473687134000,16473687.134,행정안전부 지방재정365 세출예산
2018,충북,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,11596721232000,11596721.232,행정안전부 지방재정365 세출예산
2019,강원,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,16559410309000,16559410.309,행정안전부 지방재정365 세출예산
2019,경기,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,69874263175000,69874263.175,행정안전부 지방재정365 세출예산
2019,경남,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,24280481005000,24280481.005,행정안전부 지방재정365 세출예산
2019,경북,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,25731429699000,25731429.699,행정안전부 지방재정365 세출예산
2019,광주,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,7797690187000,7797690.187,행정안전부 지방재정365 세출예산
2019,대구,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,13058127831000,13058127.831,행정안전부 지방재정365 세출예산
2019,대전,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,8341172076000,8341172.076,행정안전부 지방재정365 세출예산
2019,부산,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,18912824988000,18912824.988,행정안전부 지방재정365 세출예산
2019,서울,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,56389184326000,56389184.326,행정안전부 지방재정365 세출예산
2019,세종,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,1726445940000,1726445.94,행정안전부 지방재정365 세출예산
2019,울산,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,6491824956000,6491824.956,행정안전부 지방재정365 세출예산
2019,인천,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,16643821602000,16643821.602,행정안전부 지방재정365 세출예산
2019,전남,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,21252983432000,21252983.432,행정안전부 지방재정365 세출예산
2019,전북,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,17641598112000,17641598.112,행정안전부 지방재정365 세출예산
2019,제주,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,6032330256000,6032330.256,행정안전부 지방재정365 세출예산
2019,충남,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,18076190502000,18076190.502,행정안전부 지방재정365 세출예산
2019,충북,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,12767723158000,12767723.158,행정안전부 지방재정365 세출예산
2020,강원,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,18557509095000,18557509.095,행정안전부 지방재정365 세출예산
2020,경기,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,77403678169000,77403678.169,행정안전부 지방재정365 세출예산
2020,경남,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,27776357270000,27776357.27,행정안전부 지방재정365 세출예산
2020,경북,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,28469985308000,28469985.308,행정안전부 지방재정365 세출예산
2020,광주,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,8790161279000,8790161.279,행정안전부 지방재정365 세출예산
2020,대구,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,15658420138000,15658420.138,행정안전부 지방재정365 세출예산
2020,대전,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,9728323586000,9728323.586,행정안전부 지방재정365 세출예산
2020,부산,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,20558725267000,20558725.267,행정안전부 지방재정365 세출예산
2020,서울,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,61655774941000,61655774.941,행정안전부 지방재정365 세출예산
2020,세종,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,1760324553000,1760324.553,행정안전부 지방재정365 세출예산
2020,울산,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,6917825900000,6917825.9,행정안전부 지방재정365 세출예산
2020,인천,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,18376230108000,18376230.108,행정안전부 지방재정365 세출예산
2020,전남,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,23898238351000,23898238.351,행정안전부 지방재정365 세출예산
2020,전북,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,19616008914000,19616008.914,행정안전부 지방재정365 세출예산
2020,제주,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,6758074945000,6758074.945,행정안전부 지방재정365 세출예산
2020,충남,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,20076231353000,20076231.353,행정안전부 지방재정365 세출예산
2020,충북,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,14240598692000,14240598.692,행정안전부 지방재정365 세출예산
2021,강원,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,19788901013000,19788901.013,행정안전부 지방재정365 세출예산
2021,경기,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,79867186308000,79867186.308,행정안전부 지방재정365 세출예산
2021,경남,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,30041412896000,30041412.896,행정안전부 지방재정365 세출예산
2021,경북,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,30613064531000,30613064.531,행정안전부 지방재정365 세출예산
2021,광주,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,9719564634000,9719564.634,행정안전부 지방재정365 세출예산
2021,대구,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,15588659062000,15588659.062,행정안전부 지방재정365 세출예산
2021,대전,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,9786323453000,9786323.453,행정안전부 지방재정365 세출예산
2021,부산,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,21767614370000,21767614.37,행정안전부 지방재정365 세출예산
2021,서울,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,63089458810000,63089458.81,행정안전부 지방재정365 세출예산
2021,세종,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,2116899111000,2116899.111,행정안전부 지방재정365 세출예산
2021,울산,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,7197720703000,7197720.703,행정안전부 지방재정365 세출예산
2021,인천,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,19688855097000,19688855.097,행정안전부 지방재정365 세출예산
2021,전남,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,25352120034000,25352120.034,행정안전부 지방재정365 세출예산
2021,전북,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,21366755191000,21366755.191,행정안전부 지방재정365 세출예산
2021,제주,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,6499212139000,6499212.139,행정안전부 지방재정365 세출예산
2021,충남,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,21859856967000,21859856.967,행정안전부 지방재정365 세출예산
2021,충북,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,15651077344000,15651077.344,행정안전부 지방재정365 세출예산
2022,강원,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,20828959354000,20828959.354,행정안전부 지방재정365 세출예산
2022,경기,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,92196390703000,92196390.703,행정안전부 지방재정365 세출예산
2022,경남,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,31816697661000,31816697.661,행정안전부 지방재정365 세출예산
2022,경북,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,33400062193000,33400062.193,행정안전부 지방재정365 세출예산
2022,광주,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,10922773857000,10922773.857,행정안전부 지방재정365 세출예산
2022,대구,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,16936083840000,16936083.84,행정안전부 지방재정365 세출예산
2022,대전,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,10731153016000,10731153.016,행정안전부 지방재정365 세출예산
2022,부산,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,23639380617000,23639380.617,행정안전부 지방재정365 세출예산
2022,서울,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,71230589785000,71230589.785,행정안전부 지방재정365 세출예산
2022,세종,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,2321067388000,2321067.388,행정안전부 지방재정365 세출예산
2022,울산,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,7821609608000,7821609.608,행정안전부 지방재정365 세출예산
2022,인천,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,21760658499000,21760658.499,행정안전부 지방재정365 세출예산
2022,전남,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,27541923539000,27541923.539,행정안전부 지방재정365 세출예산
2022,전북,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,22604455537000,22604455.537,행정안전부 지방재정365 세출예산
2022,제주,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,7092804666000,7092804.666,행정안전부 지방재정365 세출예산
2022,충남,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,23557386126000,23557386.126,행정안전부 지방재정365 세출예산
2022,충북,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,17154471447000,17154471.447,행정안전부 지방재정365 세출예산
2023,강원,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,22717302003000,22717302.003,행정안전부 지방재정365 세출예산
2023,경기,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,94704678649000,94704678.649,행정안전부 지방재정365 세출예산
2023,경남,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,34988991526000,34988991.526,행정안전부 지방재정365 세출예산
2023,경북,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,37607081680000,37607081.68,행정안전부 지방재정365 세출예산
2023,광주,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,11094906837000,11094906.837,행정안전부 지방재정365 세출예산
2023,대구,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,18187994619000,18187994.619,행정안전부 지방재정365 세출예산
2023,대전,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,11568169731000,11568169.731,행정안전부 지방재정365 세출예산
2023,부산,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,25793114447000,25793114.447,행정안전부 지방재정365 세출예산
2023,서울,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,78292887881000,78292887.881,행정안전부 지방재정365 세출예산
2023,세종,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,2503293576000,2503293.576,행정안전부 지방재정365 세출예산
2023,울산,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,8321903381000,8321903.381,행정안전부 지방재정365 세출예산
2023,인천,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,23396855327000,23396855.327,행정안전부 지방재정365 세출예산
2023,전남,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,29743428723000,29743428.723,행정안전부 지방재정365 세출예산
2023,전북,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,25212865274000,25212865.274,행정안전부 지방재정365 세출예산
2023,제주,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,8070231073000,8070231.073,행정안전부 지방재정365 세출예산
2023,충남,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,25476342681000,25476342.681,행정안전부 지방재정365 세출예산
2023,충북,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,19398967938000,19398967.938,행정안전부 지방재정365 세출예산
2024,강원,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,22673272053000,22673272.053,행정안전부 지방재정365 세출예산
2024,경기,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,97677570086000,97677570.086,행정안전부 지방재정365 세출예산
2024,경남,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,34800879160000,34800879.16,행정안전부 지방재정365 세출예산
2024,경북,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,38692007412000,38692007.412,행정안전부 지방재정365 세출예산
2024,광주,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,11065354968000,11065354.968,행정안전부 지방재정365 세출예산
2024,대구,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,18800155413000,18800155.413,행정안전부 지방재정365 세출예산
2024,대전,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,11644613485000,11644613.485,행정안전부 지방재정365 세출예산
2024,부산,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,27057924865000,27057924.865,행정안전부 지방재정365 세출예산
2024,서울,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,78048365134000,78048365.134,행정안전부 지방재정365 세출예산
2024,세종,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,2163037863000,2163037.863,행정안전부 지방재정365 세출예산
2024,울산,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,8786551447000,8786551.447,행정안전부 지방재정365 세출예산
2024,인천,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,25046039246000,25046039.246,행정안전부 지방재정365 세출예산
2024,전남,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,29734410136000,29734410.136,행정안전부 지방재정365 세출예산
2024,전북,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,25385238356000,25385238.356,행정안전부 지방재정365 세출예산
2024,제주,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,8573698842000,8573698.842,행정안전부 지방재정365 세출예산
2024,충남,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,26582120272000,26582120.272,행정안전부 지방재정365 세출예산
2024,충북,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,19932084375000,19932084.375,행정안전부 지방재정365 세출예산
2016,강원,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,7750938308000,7750938.308,행정안전부 지방재정365 기능별 회계별 세출예산
2016,경기,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,25789392102000,25789392.102,행정안전부 지방재정365 기능별 회계별 세출예산
2016,경남,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,11239615533000,11239615.533,행정안전부 지방재정365 기능별 회계별 세출예산
2016,경북,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,12368693230000,12368693.23,행정안전부 지방재정365 기능별 회계별 세출예산
2016,광주,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,3242742218000,3242742.218,행정안전부 지방재정365 기능별 회계별 세출예산
2016,대구,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,5456005474000,5456005.474,행정안전부 지방재정365 기능별 회계별 세출예산
2016,대전,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,3001119400000,3001119.4,행정안전부 지방재정365 기능별 회계별 세출예산
2016,부산,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,7936628661000,7936628.661,행정안전부 지방재정365 기능별 회계별 세출예산
2016,서울,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,19155634899000,19155634.899,행정안전부 지방재정365 기능별 회계별 세출예산
2016,세종,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,753684202000,753684.202,행정안전부 지방재정365 기능별 회계별 세출예산
2016,울산,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,2981259754000,2981259.754,행정안전부 지방재정365 기능별 회계별 세출예산
2016,인천,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,6705474423000,6705474.423,행정안전부 지방재정365 기능별 회계별 세출예산
2016,전남,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,9977459753000,9977459.753,행정안전부 지방재정365 기능별 회계별 세출예산
2016,전북,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,7995314401000,7995314.401,행정안전부 지방재정365 기능별 회계별 세출예산
2016,제주,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,3214297326000,3214297.326,행정안전부 지방재정365 기능별 회계별 세출예산
2016,충남,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,8211737095000,8211737.095,행정안전부 지방재정365 기능별 회계별 세출예산
2016,충북,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,5707920892000,5707920.892,행정안전부 지방재정365 기능별 회계별 세출예산
2017,강원,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,8180500898000,8180500.898,행정안전부 지방재정365 기능별 회계별 세출예산
2017,경기,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,28269606207000,28269606.207,행정안전부 지방재정365 기능별 회계별 세출예산
2017,경남,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,11963776034000,11963776.034,행정안전부 지방재정365 기능별 회계별 세출예산
2017,경북,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,12910416582000,12910416.582,행정안전부 지방재정365 기능별 회계별 세출예산
2017,광주,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,3450033993000,3450033.993,행정안전부 지방재정365 기능별 회계별 세출예산
2017,대구,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,5711161736000,5711161.736,행정안전부 지방재정365 기능별 회계별 세출예산
2017,대전,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,3283913248000,3283913.248,행정안전부 지방재정365 기능별 회계별 세출예산
2017,부산,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,8324620549000,8324620.549,행정안전부 지방재정365 기능별 회계별 세출예산
2017,서울,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,20793208368000,20793208.368,행정안전부 지방재정365 기능별 회계별 세출예산
2017,세종,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,940036197000,940036.197,행정안전부 지방재정365 기능별 회계별 세출예산
2017,울산,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,3391963866000,3391963.866,행정안전부 지방재정365 기능별 회계별 세출예산
2017,인천,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,7223156381000,7223156.381,행정안전부 지방재정365 기능별 회계별 세출예산
2017,전남,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,10420115829000,10420115.829,행정안전부 지방재정365 기능별 회계별 세출예산
2017,전북,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,8503672479000,8503672.479,행정안전부 지방재정365 기능별 회계별 세출예산
2017,제주,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,3551723125000,3551723.125,행정안전부 지방재정365 기능별 회계별 세출예산
2017,충남,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,8669620895000,8669620.895,행정안전부 지방재정365 기능별 회계별 세출예산
2017,충북,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,6213196093000,6213196.093,행정안전부 지방재정365 기능별 회계별 세출예산
2018,강원,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,8661961011000,8661961.011,행정안전부 지방재정365 기능별 회계별 세출예산
2018,경기,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,32183599942000,32183599.942,행정안전부 지방재정365 기능별 회계별 세출예산
2018,경남,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,12805559921000,12805559.921,행정안전부 지방재정365 기능별 회계별 세출예산
2018,경북,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,13891949713000,13891949.713,행정안전부 지방재정365 기능별 회계별 세출예산
2018,광주,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,3873448543000,3873448.543,행정안전부 지방재정365 기능별 회계별 세출예산
2018,대구,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,6179449038000,6179449.038,행정안전부 지방재정365 기능별 회계별 세출예산
2018,대전,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,3725837368000,3725837.368,행정안전부 지방재정365 기능별 회계별 세출예산
2018,부산,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,9127383779000,9127383.779,행정안전부 지방재정365 기능별 회계별 세출예산
2018,서울,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,22616728925000,22616728.925,행정안전부 지방재정365 기능별 회계별 세출예산
2018,세종,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,1052829448000,1052829.448,행정안전부 지방재정365 기능별 회계별 세출예산
2018,울산,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,3501211047000,3501211.047,행정안전부 지방재정365 기능별 회계별 세출예산
2018,인천,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,7803482632000,7803482.632,행정안전부 지방재정365 기능별 회계별 세출예산
2018,전남,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,11429536375000,11429536.375,행정안전부 지방재정365 기능별 회계별 세출예산
2018,전북,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,9438311162000,9438311.162,행정안전부 지방재정365 기능별 회계별 세출예산
2018,제주,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,3941010303000,3941010.303,행정안전부 지방재정365 기능별 회계별 세출예산
2018,충남,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,9521024213000,9521024.213,행정안전부 지방재정365 기능별 회계별 세출예산
