지역,세부영역,2016_비중_pct,2024_비중_pct,2016-2018_합계기준_비중_pct,2022-2024_합계기준_비중_pct,2016→2024_비중변화_pp,3개년구간_비중변화_pp,예산누락주의
인천,2-2. 여가 인프라,0.46356675845440726,0.2792409830197591,0.41640003210665527,0.2686106376330353,-0.18432577543464818,-0.14778939447362,False
인천,2-3. 가사수행 격차,0.0,0.0041725177226101745,0.00013476601466329708,0.004622954895443801,0.0041725177226101745,0.004488188880780504,False
인천,3-1. 의료서비스 여건,0.6227779623925416,16.79542166786335,0.9136057666054236,16.947472467612403,16.17264370547081,16.03386670100698,True
인천,3-2. 산후조리 여건,0.297596157447184,0.22025386699199598,0.1359519555923341,0.24573180343756143,-0.077342290455188,0.10977984784522732,False
인천,3-3. 아동안전 수준,0.016076403839995205,0.42707942821680994,0.03439228694207341,0.33003621535862115,0.41100302437681474,0.29564392841654774,False
인천,4-1. 일·가정 양립 여건,0.0,0.0490323783139216,0.008193773691528463,0.047018474271523315,0.0490323783139216,0.038824700579994854,True
인천,4-2. 사회적 가치관,0.0028316393127264285,0.0009531131853678064,0.004986342542541993,0.0016663282398250386,-0.001878526127358622,-0.003320014302716954,True
인천,지표체계 외,53.195176128878686,41.57519957131087,50.68309927980502,39.1931756632908,-11.619976557567817,-11.489923616514218,False
전남,1-1. 고용여건,0.28470774853133696,1.4915137615553697,0.528876737544496,1.0584731308306283,1.2068060130240328,0.5295963932861323,False
전남,1-2. 주거안정성,0.0003981555312297273,0.32221731895204614,0.09399362843955984,0.32079971980137123,0.3218191634208164,0.2268060913618114,False
전남,1-3. 경제적 여건,1.1961123032182646,1.9593543906114539,1.9283021804745342,2.42707021773527,0.7632420873931893,0.4987680372607357,True
