지역,연도,세부영역,합계출산율,세부영역_재정대응지수_z_전년도,세부영역_재정대응지수_z_전전년도
울산,2023,4-1. 일·가정 양립 여건,0.814,-0.1666510245193023,-0.7607319541378482
울산,2024,4-1. 일·가정 양립 여건,0.859,-0.6039707920006578,-0.1666510245193023
울산,2016,4-2. 사회적 가치관,1.418,,
울산,2017,4-2. 사회적 가치관,1.261,0.5508163991456678,
울산,2018,4-2. 사회적 가치관,1.131,0.4028575434957001,0.5508163991456678
울산,2019,4-2. 사회적 가치관,1.084,0.6458223853926611,0.4028575434957001
울산,2020,4-2. 사회적 가치관,0.984,0.3058669506183377,0.6458223853926611
울산,2021,4-2. 사회적 가치관,0.94,0.6126797033485765,0.3058669506183377
울산,2022,4-2. 사회적 가치관,0.848,-0.3211176514138311,0.6126797033485765
울산,2023,4-2. 사회적 가치관,0.814,0.3685591893174926,-0.3211176514138311
울산,2024,4-2. 사회적 가치관,0.859,-0.3319334238030152,0.3685591893174926
인천,2016,1-1. 고용여건,1.144,,
인천,2017,1-1. 고용여건,1.007,-4.9827634890310195,
인천,2018,1-1. 고용여건,1.006,-1.9305195668786537,-4.9827634890310195
인천,2019,1-1. 고용여건,0.94,-0.2442258468153802,-1.9305195668786537
인천,2020,1-1. 고용여건,0.829,-0.372722777481087,-0.2442258468153802
인천,2021,1-1. 고용여건,0.778,-0.0613911155669362,-0.372722777481087
인천,2022,1-1. 고용여건,0.747,0.422303333791979,-0.0613911155669362
인천,2023,1-1. 고용여건,0.694,0.5201618138730605,0.422303333791979
인천,2024,1-1. 고용여건,0.762,0.2907333719811393,0.5201618138730605
인천,2016,1-2. 주거안정성,1.144,,
인천,2017,1-2. 주거안정성,1.007,-2.1430285928748103,
인천,2018,1-2. 주거안정성,1.006,-2.1430285928748103,-2.1430285928748103
인천,2019,1-2. 주거안정성,0.94,0.2785750167353515,-2.1430285928748103
인천,2020,1-2. 주거안정성,0.829,0.4391041691656434,0.2785750167353515
인천,2021,1-2. 주거안정성,0.778,1.0134458384158198,0.4391041691656434
인천,2022,1-2. 주거안정성,0.747,1.4628036405255325,1.0134458384158198
인천,2023,1-2. 주거안정성,0.694,1.6180890665684124,1.4628036405255325
인천,2024,1-2. 주거안정성,0.762,0.2097034083912013,1.6180890665684124
인천,2016,1-3. 경제적 여건,1.144,,
인천,2017,1-3. 경제적 여건,1.007,-2.5470763458470183,
인천,2018,1-3. 경제적 여건,1.006,-2.5934990830777505,-2.5470763458470183
인천,2019,1-3. 경제적 여건,0.94,-0.6771128555760878,-2.5934990830777505
인천,2020,1-3. 경제적 여건,0.829,0.5790857278681736,-0.6771128555760878
인천,2021,1-3. 경제적 여건,0.778,0.5926067441220819,0.5790857278681736
인천,2022,1-3. 경제적 여건,0.747,0.5324597386638786,0.5926067441220819
인천,2023,1-3. 경제적 여건,0.694,0.7083237333749525,0.5324597386638786
인천,2024,1-3. 경제적 여건,0.762,0.9186592132013368,0.7083237333749525
인천,2016,2-1. 돌봄 여건,1.144,,
인천,2017,2-1. 돌봄 여건,1.007,-0.6459106181426922,
인천,2018,2-1. 돌봄 여건,1.006,-0.578869611596945,-0.6459106181426922
인천,2019,2-1. 돌봄 여건,0.94,-0.1526077476584134,-0.578869611596945
인천,2020,2-1. 돌봄 여건,0.829,0.3682979402312396,-0.1526077476584134
인천,2021,2-1. 돌봄 여건,0.778,0.872999348728232,0.3682979402312396
인천,2022,2-1. 돌봄 여건,0.747,0.7298503223007791,0.872999348728232
인천,2023,2-1. 돌봄 여건,0.694,0.4591246778612744,0.7298503223007791
인천,2024,2-1. 돌봄 여건,0.762,0.733852707149775,0.4591246778612744
인천,2016,2-2. 여가 인프라,1.144,,
인천,2017,2-2. 여가 인프라,1.007,-0.2028841743327215,
인천,2018,2-2. 여가 인프라,1.006,-0.1112923035794683,-0.2028841743327215
인천,2019,2-2. 여가 인프라,0.94,-0.3192006462059285,-0.1112923035794683
인천,2020,2-2. 여가 인프라,0.829,0.0504225589801406,-0.3192006462059285
인천,2021,2-2. 여가 인프라,0.778,-0.2544391156297036,0.0504225589801406
인천,2022,2-2. 여가 인프라,0.747,0.1916363005381313,-0.2544391156297036
인천,2023,2-2. 여가 인프라,0.694,0.2590859920896185,0.1916363005381313
인천,2024,2-2. 여가 인프라,0.762,0.2461902190268839,0.2590859920896185
인천,2016,2-3. 가사수행 격차,1.144,,
인천,2017,2-3. 가사수행 격차,1.007,-0.931640529002546,
인천,2018,2-3. 가사수행 격차,1.006,-0.931640529002546,-0.931640529002546
인천,2019,2-3. 가사수행 격차,0.94,-0.257311977349399,-0.931640529002546
인천,2020,2-3. 가사수행 격차,0.829,0.2657649759802576,-0.257311977349399
인천,2021,2-3. 가사수행 격차,0.778,0.9119368151890844,0.2657649759802576
인천,2022,2-3. 가사수행 격차,0.747,1.8639552257022611,0.9119368151890844
인천,2023,2-3. 가사수행 격차,0.694,1.8280025418935728,1.8639552257022611
인천,2024,2-3. 가사수행 격차,0.762,1.7043699018759086,1.8280025418935728
인천,2016,3-1. 의료서비스 여건,1.144,,
인천,2017,3-1. 의료서비스 여건,1.007,-0.8594255433170549,
인천,2018,3-1. 의료서비스 여건,1.006,0.0341566370552228,-0.8594255433170549
인천,2019,3-1. 의료서비스 여건,0.94,-0.5891930976650487,0.0341566370552228
인천,2020,3-1. 의료서비스 여건,0.829,-1.3768621772018657,-0.5891930976650487
인천,2021,3-1. 의료서비스 여건,0.778,-0.7173279141553335,-1.3768621772018657
인천,2022,3-1. 의료서비스 여건,0.747,-0.4017204468980649,-0.7173279141553335
인천,2023,3-1. 의료서비스 여건,0.694,3.4662681812504226,-0.4017204468980649
인천,2024,3-1. 의료서비스 여건,0.762,3.539932097981715,3.4662681812504226
인천,2016,3-2. 산후조리 여건,1.144,,
인천,2017,3-2. 산후조리 여건,1.007,-0.766791294414785,
인천,2018,3-2. 산후조리 여건,1.006,-2.7877705840610987,-0.766791294414785
인천,2019,3-2. 산후조리 여건,0.94,-1.6312998654006772,-2.7877705840610987
인천,2020,3-2. 산후조리 여건,0.829,0.0051469077308229,-1.6312998654006772
인천,2021,3-2. 산후조리 여건,0.778,0.3888592872364829,0.0051469077308229
인천,2022,3-2. 산후조리 여건,0.747,0.4331659860919785,0.3888592872364829
인천,2023,3-2. 산후조리 여건,0.694,0.3291176625507861,0.4331659860919785
인천,2024,3-2. 산후조리 여건,0.762,0.2704390960524937,0.3291176625507861
인천,2016,3-3. 아동안전 수준,1.144,,
인천,2017,3-3. 아동안전 수준,1.007,-0.7801390677762826,
인천,2018,3-3. 아동안전 수준,1.006,-0.5665514033852498,-0.7801390677762826
인천,2019,3-3. 아동안전 수준,0.94,-0.1403141680707414,-0.5665514033852498
인천,2020,3-3. 아동안전 수준,0.829,0.9272323204110914,-0.1403141680707414
인천,2021,3-3. 아동안전 수준,0.778,0.9065399507503596,0.9272323204110914
인천,2022,3-3. 아동안전 수준,0.747,0.8863921652189527,0.9065399507503596
인천,2023,3-3. 아동안전 수준,0.694,0.9800871461871092,0.8863921652189527
인천,2024,3-3. 아동안전 수준,0.762,1.011027957692292,0.9800871461871092
인천,2016,4-1. 일·가정 양립 여건,1.144,,
인천,2017,4-1. 일·가정 양립 여건,1.007,-3.177458244964427,
인천,2018,4-1. 일·가정 양립 여건,1.006,-3.177458244964427,-3.177458244964427
인천,2019,4-1. 일·가정 양립 여건,0.94,-0.6288965470166681,-3.177458244964427
인천,2020,4-1. 일·가정 양립 여건,0.829,0.2263843330039878,-0.6288965470166681
인천,2021,4-1. 일·가정 양립 여건,0.778,-0.1429835783953567,0.2263843330039878
인천,2022,4-1. 일·가정 양립 여건,0.747,0.113297233178771,-0.1429835783953567
인천,2023,4-1. 일·가정 양립 여건,0.694,0.1275251148659388,0.113297233178771
인천,2024,4-1. 일·가정 양립 여건,0.762,0.4554750807432309,0.1275251148659388
인천,2016,4-2. 사회적 가치관,1.144,,
인천,2017,4-2. 사회적 가치관,1.007,-1.9925406460364776,
인천,2018,4-2. 사회적 가치관,1.006,-1.4722518474081738,-1.9925406460364776
인천,2019,4-2. 사회적 가치관,0.94,-1.2779953689834678,-1.4722518474081738
인천,2020,4-2. 사회적 가치관,0.829,-0.9523993677513805,-1.2779953689834678
인천,2021,4-2. 사회적 가치관,0.778,-1.2489357893228714,-0.9523993677513805
인천,2022,4-2. 사회적 가치관,0.747,-1.309435910093018,-1.2489357893228714
인천,2023,4-2. 사회적 가치관,0.694,-1.343435289500041,-1.309435910093018
인천,2024,4-2. 사회적 가치관,0.762,-1.3341956696581283,-1.343435289500041
전남,2016,1-1. 고용여건,1.466,,
전남,2017,1-1. 고용여건,1.325,-0.3425954665704867,
전남,2018,1-1. 고용여건,1.24,0.3611736260946546,-0.3425954665704867
전남,2019,1-1. 고용여건,1.234,-1.3176699042203617,0.3611736260946546
전남,2020,1-1. 고용여건,1.145,0.4493297423065243,-1.3176699042203617
전남,2021,1-1. 고용여건,1.017,0.7019941933477424,0.4493297423065243
전남,2022,1-1. 고용여건,0.969,0.603237834356082,0.7019941933477424
전남,2023,1-1. 고용여건,0.972,-0.2684209028234394,0.603237834356082
전남,2024,1-1. 고용여건,1.028,0.6668240457778478,-0.2684209028234394
전남,2016,1-2. 주거안정성,1.466,,
전남,2017,1-2. 주거안정성,1.325,-1.614094327797289,
전남,2018,1-2. 주거안정성,1.24,-0.5456130947042072,-1.614094327797289
전남,2019,1-2. 주거안정성,1.234,0.2375953016894335,-0.5456130947042072
전남,2020,1-2. 주거안정성,1.145,0.3168076402202058,0.2375953016894335
전남,2021,1-2. 주거안정성,1.017,0.1510915199024133,0.3168076402202058
전남,2022,1-2. 주거안정성,0.969,0.3180065348614113,0.1510915199024133
전남,2023,1-2. 주거안정성,0.972,0.4617211869046331,0.3180065348614113
전남,2024,1-2. 주거안정성,1.028,0.367475696893278,0.4617211869046331
전남,2016,1-3. 경제적 여건,1.466,,
전남,2017,1-3. 경제적 여건,1.325,-0.7745667065494809,
전남,2018,1-3. 경제적 여건,1.24,-0.4074741100716553,-0.7745667065494809
전남,2019,1-3. 경제적 여건,1.234,-0.5701150983559639,-0.4074741100716553
전남,2020,1-3. 경제적 여건,1.145,-0.2824805260106367,-0.5701150983559639
전남,2021,1-3. 경제적 여건,1.017,-0.4453657737090055,-0.2824805260106367
전남,2022,1-3. 경제적 여건,0.969,-0.0890144301354376,-0.4453657737090055
전남,2023,1-3. 경제적 여건,0.972,0.0474118556417038,-0.0890144301354376
전남,2024,1-3. 경제적 여건,1.028,-0.1754528056984872,0.0474118556417038
전남,2016,2-1. 돌봄 여건,1.466,,
전남,2017,2-1. 돌봄 여건,1.325,1.1771108314089214,
전남,2018,2-1. 돌봄 여건,1.24,-2.8061528014697887,1.1771108314089214
전남,2019,2-1. 돌봄 여건,1.234,-0.6997256477538121,-2.8061528014697887
전남,2020,2-1. 돌봄 여건,1.145,-2.3324071136565667,-0.6997256477538121
전남,2021,2-1. 돌봄 여건,1.017,-2.3535935566964943,-2.3324071136565667
전남,2022,2-1. 돌봄 여건,0.969,-2.2271396355876916,-2.3535935566964943
전남,2023,2-1. 돌봄 여건,0.972,-0.5323054591607416,-2.2271396355876916
전남,2024,2-1. 돌봄 여건,1.028,0.0565127223897263,-0.5323054591607416
전남,2016,2-2. 여가 인프라,1.466,,
전남,2017,2-2. 여가 인프라,1.325,0.518157195402991,
전남,2018,2-2. 여가 인프라,1.24,-0.0678805569787724,0.518157195402991
전남,2019,2-2. 여가 인프라,1.234,0.403015463034849,-0.0678805569787724
전남,2020,2-2. 여가 인프라,1.145,0.2148168691834904,0.403015463034849
전남,2021,2-2. 여가 인프라,1.017,-0.8951374285849812,0.2148168691834904
전남,2022,2-2. 여가 인프라,0.969,-0.8079747748018619,-0.8951374285849812
전남,2023,2-2. 여가 인프라,0.972,0.249095620221554,-0.8079747748018619
전남,2024,2-2. 여가 인프라,1.028,0.6818858174211828,0.249095620221554
전남,2016,2-3. 가사수행 격차,1.466,,
전남,2017,2-3. 가사수행 격차,1.325,0.4483790134748442,
전남,2018,2-3. 가사수행 격차,1.24,0.4403771552048072,0.4483790134748442
전남,2019,2-3. 가사수행 격차,1.234,0.9537163215088758,0.4403771552048072
전남,2020,2-3. 가사수행 격차,1.145,0.7870007878436348,0.9537163215088758
전남,2021,2-3. 가사수행 격차,1.017,1.5486715413784942,0.7870007878436348
전남,2022,2-3. 가사수행 격차,0.969,1.1397049777330954,1.5486715413784942
전남,2023,2-3. 가사수행 격차,0.972,0.7301294455784664,1.1397049777330954
전남,2024,2-3. 가사수행 격차,1.028,0.5750550021475584,0.7301294455784664
전남,2016,3-1. 의료서비스 여건,1.466,,
전남,2017,3-1. 의료서비스 여건,1.325,0.3191949740049789,
전남,2018,3-1. 의료서비스 여건,1.24,2.4500553044645197,0.3191949740049789
전남,2019,3-1. 의료서비스 여건,1.234,2.227244511670851,2.4500553044645197
전남,2020,3-1. 의료서비스 여건,1.145,-0.3834346141399786,2.227244511670851
전남,2021,3-1. 의료서비스 여건,1.017,-0.1920555478754448,-0.3834346141399786
전남,2022,3-1. 의료서비스 여건,0.969,-0.5607931952882866,-0.1920555478754448
전남,2023,3-1. 의료서비스 여건,0.972,-0.6570067343700967,-0.5607931952882866
전남,2024,3-1. 의료서비스 여건,1.028,-0.720597075337179,-0.6570067343700967
전남,2016,3-2. 산후조리 여건,1.466,,
전남,2017,3-2. 산후조리 여건,1.325,0.2486801409773782,
전남,2018,3-2. 산후조리 여건,1.24,1.7361582599945529,0.2486801409773782
전남,2019,3-2. 산후조리 여건,1.234,0.3857412496305798,1.7361582599945529
전남,2020,3-2. 산후조리 여건,1.145,0.6042448589979177,0.3857412496305798
전남,2021,3-2. 산후조리 여건,1.017,0.8227300879177593,0.6042448589979177
전남,2022,3-2. 산후조리 여건,0.969,0.5686798759463478,0.8227300879177593
전남,2023,3-2. 산후조리 여건,0.972,0.823883821248363,0.5686798759463478
전남,2024,3-2. 산후조리 여건,1.028,-0.303260175330719,0.823883821248363
전남,2016,3-3. 아동안전 수준,1.466,,
전남,2017,3-3. 아동안전 수준,1.325,-2.0972790781297315,
전남,2018,3-3. 아동안전 수준,1.24,-2.6433336273395467,-2.0972790781297315
전남,2019,3-3. 아동안전 수준,1.234,-0.0123334425523624,-2.6433336273395467
전남,2020,3-3. 아동안전 수준,1.145,-0.9238988645351636,-0.0123334425523624
전남,2021,3-3. 아동안전 수준,1.017,-1.2524291247625734,-0.9238988645351636
전남,2022,3-3. 아동안전 수준,0.969,-0.0884435491351135,-1.2524291247625734
전남,2023,3-3. 아동안전 수준,0.972,0.7865291388575835,-0.0884435491351135
전남,2024,3-3. 아동안전 수준,1.028,-1.1643483802687404,0.7865291388575835
전남,2016,4-1. 일·가정 양립 여건,1.466,,
전남,2017,4-1. 일·가정 양립 여건,1.325,-0.1397588556373597,
전남,2018,4-1. 일·가정 양립 여건,1.24,-0.8547356288467829,-0.1397588556373597
전남,2019,4-1. 일·가정 양립 여건,1.234,2.535501327205606,-0.8547356288467829
전남,2020,4-1. 일·가정 양립 여건,1.145,0.0983443788642583,2.535501327205606
전남,2021,4-1. 일·가정 양립 여건,1.017,-0.6488489914781403,0.0983443788642583
전남,2022,4-1. 일·가정 양립 여건,0.969,-0.6638737622468595,-0.6488489914781403
전남,2023,4-1. 일·가정 양립 여건,0.972,-0.6399252290023113,-0.6638737622468595
전남,2024,4-1. 일·가정 양립 여건,1.028,-0.19391627338178,-0.6399252290023113
전남,2016,4-2. 사회적 가치관,1.466,,
전남,2017,4-2. 사회적 가치관,1.325,0.1295869907564428,
전남,2018,4-2. 사회적 가치관,1.24,2.451303521694102,0.1295869907564428
전남,2019,4-2. 사회적 가치관,1.234,-0.1807694831302963,2.451303521694102
전남,2020,4-2. 사회적 가치관,1.145,0.3335370147172332,-0.1807694831302963
전남,2021,4-2. 사회적 가치관,1.017,0.499366115260012,0.3335370147172332
전남,2022,4-2. 사회적 가치관,0.969,-0.0743213129555558,0.499366115260012
전남,2023,4-2. 사회적 가치관,0.972,0.9678552277921342,-0.0743213129555558
전남,2024,4-2. 사회적 가치관,1.028,-0.1963282141549735,0.9678552277921342
전북,2016,1-1. 고용여건,1.251,,
전북,2017,1-1. 고용여건,1.151,-0.5126933565545606,
전북,2018,1-1. 고용여건,1.044,-0.5200545957262258,-0.5126933565545606
전북,2019,1-1. 고용여건,0.971,-1.9380810048936308,-0.5200545957262258
전북,2020,1-1. 고용여건,0.909,-0.6146150113079687,-1.9380810048936308
전북,2021,1-1. 고용여건,0.85,-0.9790300944849752,-0.6146150113079687
전북,2022,1-1. 고용여건,0.817,1.071872056547834,-0.9790300944849752
전북,2023,1-1. 고용여건,0.78,1.0882972593969455,1.071872056547834
전북,2024,1-1. 고용여건,0.808,0.9885559910820436,1.0882972593969455
전북,2016,1-2. 주거안정성,1.251,,
전북,2017,1-2. 주거안정성,1.151,0.0643877931502242,
전북,2018,1-2. 주거안정성,1.044,0.0697232919769333,0.0643877931502242
전북,2019,1-2. 주거안정성,0.971,0.1393560866549497,0.0697232919769333
전북,2020,1-2. 주거안정성,0.909,0.3324985372431379,0.1393560866549497
전북,2021,1-2. 주거안정성,0.85,1.226713188026524,0.3324985372431379
전북,2022,1-2. 주거안정성,0.817,0.2514485997295035,1.226713188026524
전북,2023,1-2. 주거안정성,0.78,0.5891462121236,0.2514485997295035
전북,2024,1-2. 주거안정성,0.808,0.8038746050851119,0.5891462121236
전북,2016,1-3. 경제적 여건,1.251,,
전북,2017,1-3. 경제적 여건,1.151,-1.024830803054204,
전북,2018,1-3. 경제적 여건,1.044,-0.9568119269661444,-1.024830803054204
전북,2019,1-3. 경제적 여건,0.971,-0.8678425536324893,-0.9568119269661444
전북,2020,1-3. 경제적 여건,0.909,0.4185010736096774,-0.8678425536324893
전북,2021,1-3. 경제적 여건,0.85,0.4991223229838297,0.4185010736096774
전북,2022,1-3. 경제적 여건,0.817,0.5608510473710242,0.4991223229838297
전북,2023,1-3. 경제적 여건,0.78,0.7785165399035425,0.5608510473710242
전북,2024,1-3. 경제적 여건,0.808,0.9365030166840742,0.7785165399035425
전북,2016,2-1. 돌봄 여건,1.251,,
전북,2017,2-1. 돌봄 여건,1.151,0.3605860659518702,
전북,2018,2-1. 돌봄 여건,1.044,0.4165652654101024,0.3605860659518702
전북,2019,2-1. 돌봄 여건,0.971,0.372632742644386,0.4165652654101024
전북,2020,2-1. 돌봄 여건,0.909,0.3621258241723493,0.372632742644386
전북,2021,2-1. 돌봄 여건,0.85,0.0126372329167683,0.3621258241723493
전북,2022,2-1. 돌봄 여건,0.817,-0.1927323600241298,0.0126372329167683
전북,2023,2-1. 돌봄 여건,0.78,0.3297712032894777,-0.1927323600241298
전북,2024,2-1. 돌봄 여건,0.808,0.1398422216133351,0.3297712032894777
전북,2016,2-2. 여가 인프라,1.251,,
전북,2017,2-2. 여가 인프라,1.151,-0.4297723484319983,
전북,2018,2-2. 여가 인프라,1.044,0.6317187556870436,-0.4297723484319983
전북,2019,2-2. 여가 인프라,0.971,0.9895459738058692,0.6317187556870436
전북,2020,2-2. 여가 인프라,0.909,-0.6863155811755364,0.9895459738058692
전북,2021,2-2. 여가 인프라,0.85,-1.1569042053508147,-0.6863155811755364
전북,2022,2-2. 여가 인프라,0.817,-0.966079842566104,-1.1569042053508147
전북,2023,2-2. 여가 인프라,0.78,0.0324234262861305,-0.966079842566104
전북,2024,2-2. 여가 인프라,0.808,-0.5842770401750019,0.0324234262861305
전북,2016,2-3. 가사수행 격차,1.251,,
전북,2017,2-3. 가사수행 격차,1.151,-0.931640529002546,
전북,2018,2-3. 가사수행 격차,1.044,-0.0430968399915142,-0.931640529002546
전북,2019,2-3. 가사수행 격차,0.971,0.5287533907461766,-0.0430968399915142
전북,2020,2-3. 가사수행 격차,0.909,0.6968029900659336,0.5287533907461766
전북,2021,2-3. 가사수행 격차,0.85,1.1073125440665483,0.6968029900659336
전북,2022,2-3. 가사수행 격차,0.817,0.926362725642768,1.1073125440665483
전북,2023,2-3. 가사수행 격차,0.78,0.901390304102804,0.926362725642768
전북,2024,2-3. 가사수행 격차,0.808,0.651094177899015,0.901390304102804
전북,2016,3-1. 의료서비스 여건,1.251,,
전북,2017,3-1. 의료서비스 여건,1.151,1.0237569579347805,
전북,2018,3-1. 의료서비스 여건,1.044,1.068151120191407,1.0237569579347805
전북,2019,3-1. 의료서비스 여건,0.971,1.0494938856879277,1.068151120191407
전북,2020,3-1. 의료서비스 여건,0.909,1.167411847916102,1.0494938856879277
전북,2021,3-1. 의료서비스 여건,0.85,1.171631252864546,1.167411847916102
전북,2022,3-1. 의료서비스 여건,0.817,0.7117230635606208,1.171631252864546
전북,2023,3-1. 의료서비스 여건,0.78,1.1977942589379278,0.7117230635606208
전북,2024,3-1. 의료서비스 여건,0.808,1.1716275243125185,1.1977942589379278
전북,2016,3-2. 산후조리 여건,1.251,,
전북,2017,3-2. 산후조리 여건,1.151,-0.478440283117675,
전북,2018,3-2. 산후조리 여건,1.044,-0.3460033957431801,-0.478440283117675
전북,2019,3-2. 산후조리 여건,0.971,-0.2538929297204423,-0.3460033957431801
전북,2020,3-2. 산후조리 여건,0.909,0.2902337807191352,-0.2538929297204423
전북,2021,3-2. 산후조리 여건,0.85,0.4260685497022898,0.2902337807191352
전북,2022,3-2. 산후조리 여건,0.817,0.463342411364221,0.4260685497022898
전북,2023,3-2. 산후조리 여건,0.78,0.3807425648366851,0.463342411364221
전북,2024,3-2. 산후조리 여건,0.808,0.349020736382173,0.3807425648366851
전북,2016,3-3. 아동안전 수준,1.251,,
전북,2017,3-3. 아동안전 수준,1.151,0.8214003495574912,
전북,2018,3-3. 아동안전 수준,1.044,1.0002510329260523,0.8214003495574912
전북,2019,3-3. 아동안전 수준,0.971,0.9432749898763474,1.0002510329260523
전북,2020,3-3. 아동안전 수준,0.909,-2.6433336273395467,0.9432749898763474
전북,2021,3-3. 아동안전 수준,0.85,-2.6433336273395467,-2.6433336273395467
전북,2022,3-3. 아동안전 수준,0.817,0.9191226698914066,-2.6433336273395467
전북,2023,3-3. 아동안전 수준,0.78,0.0617846599902864,0.9191226698914066
전북,2024,3-3. 아동안전 수준,0.808,0.0487664330953592,0.0617846599902864
전북,2016,4-1. 일·가정 양립 여건,1.251,,
전북,2017,4-1. 일·가정 양립 여건,1.151,-0.115511992634201,
전북,2018,4-1. 일·가정 양립 여건,1.044,0.2509499912659564,-0.115511992634201
전북,2019,4-1. 일·가정 양립 여건,0.971,0.3810003177109358,0.2509499912659564
전북,2020,4-1. 일·가정 양립 여건,0.909,0.3485097990651701,0.3810003177109358
전북,2021,4-1. 일·가정 양립 여건,0.85,0.5035563216552953,0.3485097990651701
전북,2022,4-1. 일·가정 양립 여건,0.817,-0.2338922708951035,0.5035563216552953
전북,2023,4-1. 일·가정 양립 여건,0.78,0.0138946697281514,-0.2338922708951035
전북,2024,4-1. 일·가정 양립 여건,0.808,-0.0658308649030348,0.0138946697281514
전북,2016,4-2. 사회적 가치관,1.251,,
전북,2017,4-2. 사회적 가치관,1.151,-0.0872158516004826,
전북,2018,4-2. 사회적 가치관,1.044,-0.1998794628635843,-0.0872158516004826
전북,2019,4-2. 사회적 가치관,0.971,-0.1653401413677535,-0.1998794628635843
전북,2020,4-2. 사회적 가치관,0.909,0.054144231851637,-0.1653401413677535
전북,2021,4-2. 사회적 가치관,0.85,0.1877556001803445,0.054144231851637
전북,2022,4-2. 사회적 가치관,0.817,0.437654117459773,0.1877556001803445
전북,2023,4-2. 사회적 가치관,0.78,-0.0121545979545423,0.437654117459773
전북,2024,4-2. 사회적 가치관,0.808,0.1415114652363009,-0.0121545979545423
제주,2016,1-1. 고용여건,1.432,,
제주,2017,1-1. 고용여건,1.305,0.286858117479549,
제주,2018,1-1. 고용여건,1.22,0.2049758149580704,0.286858117479549
제주,2019,1-1. 고용여건,1.145,-0.1370531963215573,0.2049758149580704
제주,2020,1-1. 고용여건,1.021,-0.1277172263251806,-0.1370531963215573
제주,2021,1-1. 고용여건,0.951,-0.5280255208820579,-0.1277172263251806
제주,2022,1-1. 고용여건,0.919,0.4647526954283513,-0.5280255208820579
제주,2023,1-1. 고용여건,0.827,0.4417325453730995,0.4647526954283513
제주,2024,1-1. 고용여건,0.826,0.515725666271921,0.4417325453730995
제주,2016,1-2. 주거안정성,1.432,,
제주,2017,1-2. 주거안정성,1.305,-0.2207483128301249,
제주,2018,1-2. 주거안정성,1.22,-0.2335518792421197,-0.2207483128301249
제주,2019,1-2. 주거안정성,1.145,-0.2433206315777769,-0.2335518792421197
제주,2020,1-2. 주거안정성,1.021,-0.0620755499612592,-0.2433206315777769
제주,2021,1-2. 주거안정성,0.951,0.0121728966758307,-0.0620755499612592
제주,2022,1-2. 주거안정성,0.919,0.9465387828463546,0.0121728966758307
제주,2023,1-2. 주거안정성,0.827,0.9960048471295828,0.9465387828463546
제주,2024,1-2. 주거안정성,0.826,1.187971112097713,0.9960048471295828
제주,2016,1-3. 경제적 여건,1.432,,
제주,2017,1-3. 경제적 여건,1.305,-1.3410861793892,
제주,2018,1-3. 경제적 여건,1.22,-1.398089068793415,-1.3410861793892
제주,2019,1-3. 경제적 여건,1.145,-0.9418033732933052,-1.398089068793415
제주,2020,1-3. 경제적 여건,1.021,-0.7721664458582783,-0.9418033732933052
제주,2021,1-3. 경제적 여건,0.951,-0.7278826173251971,-0.7721664458582783
제주,2022,1-3. 경제적 여건,0.919,-1.2542104356332695,-0.7278826173251971
제주,2023,1-3. 경제적 여건,0.827,0.8039849015153553,-1.2542104356332695
제주,2024,1-3. 경제적 여건,0.826,1.0237252604915188,0.8039849015153553
제주,2016,2-1. 돌봄 여건,1.432,,
제주,2017,2-1. 돌봄 여건,1.305,1.1731702119919831,
제주,2018,2-1. 돌봄 여건,1.22,0.9130558730903248,1.1731702119919831
제주,2019,2-1. 돌봄 여건,1.145,4.0590497050070615,0.9130558730903248
제주,2020,2-1. 돌봄 여건,1.021,1.2092146753460238,4.0590497050070615
제주,2021,2-1. 돌봄 여건,0.951,1.5717869175587882,1.2092146753460238
제주,2022,2-1. 돌봄 여건,0.919,1.1146288644652709,1.5717869175587882
제주,2023,2-1. 돌봄 여건,0.827,1.1979264706889394,1.1146288644652709
제주,2024,2-1. 돌봄 여건,0.826,1.0746387443385703,1.1979264706889394
제주,2016,2-2. 여가 인프라,1.432,,
제주,2017,2-2. 여가 인프라,1.305,0.1699712441932923,
제주,2018,2-2. 여가 인프라,1.22,0.7757890324422486,0.1699712441932923
제주,2019,2-2. 여가 인프라,1.145,0.7508737537428969,0.7757890324422486
제주,2020,2-2. 여가 인프라,1.021,0.3627554958836325,0.7508737537428969
제주,2021,2-2. 여가 인프라,0.951,-0.2853429296900329,0.3627554958836325
제주,2022,2-2. 여가 인프라,0.919,-0.0090650323595744,-0.2853429296900329
제주,2023,2-2. 여가 인프라,0.827,0.2320567551051836,-0.0090650323595744
제주,2024,2-2. 여가 인프라,0.826,0.3819370095148492,0.2320567551051836
제주,2016,2-3. 가사수행 격차,1.432,,
제주,2017,2-3. 가사수행 격차,1.305,2.3295329683155837,
제주,2018,2-3. 가사수행 격차,1.22,2.3033602811980822,2.3295329683155837
제주,2019,2-3. 가사수행 격차,1.145,2.2833940231972,2.3033602811980822
제주,2020,2-3. 가사수행 격차,1.021,2.2126672000436742,2.2833940231972
제주,2021,2-3. 가사수행 격차,0.951,2.206000792285639,2.2126672000436742
제주,2022,2-3. 가사수행 격차,0.919,-0.931640529002546,2.206000792285639
제주,2023,2-3. 가사수행 격차,0.827,-0.931640529002546,-0.931640529002546
제주,2024,2-3. 가사수행 격차,0.826,-0.931640529002546,-0.931640529002546
제주,2016,3-1. 의료서비스 여건,1.432,,
