지역,연도,세부영역,당해계획예산_백만원_provisional,사업수,예산결측_사업수,지역연도_전체계획예산_백만원,계획예산비중_pct,예산누락주의
경남,2020,지표체계 외,82716.36,200,2,1717208.36,4.8169087646417,True
경남,2021,지표체계 외,1401852.742,196,0,3255588.142,43.059892125629936,False
경남,2022,지표체계 외,1860797.6,205,0,3325544.7,55.954671125003976,False
경남,2023,지표체계 외,2050046.0,212,0,3893879.0,52.64791227462384,False
경남,2024,지표체계 외,2207475.0,197,0,4041141.0,54.625042778759756,False
경북,2016,1-1. 고용여건,14503.0,9,0,1659180.0,0.8741064863366241,False
경북,2017,1-1. 고용여건,10526.0,10,0,1817693.0,0.5790856871870002,False
경북,2018,1-1. 고용여건,12958.0,20,0,2487325.0,0.5209612736574433,False
경북,2019,1-1. 고용여건,11394.0,17,0,2232261.0,0.510424184268775,False
경북,2020,1-1. 고용여건,9672.0,24,0,2646517.0,0.3654614725694186,False
경북,2021,1-1. 고용여건,15109.0,10,0,3199705.6,0.47219969237169823,False
경북,2022,1-1. 고용여건,28332.0,55,0,3356569.7,0.844076022017359,False
경북,2023,1-1. 고용여건,27399.0,26,0,3406826.0,0.804238314489792,False
경북,2024,1-1. 고용여건,13795.0,48,0,4062706.0,0.3395520128702397,False
경북,2016,1-2. 주거안정성,0.0,0,0,1659180.0,0.0,False
경북,2017,1-2. 주거안정성,0.0,0,0,1817693.0,0.0,False
경북,2018,1-2. 주거안정성,0.0,2,0,2487325.0,0.0,False
경북,2019,1-2. 주거안정성,910.0,3,0,2232261.0,0.04076584234549634,False
경북,2020,1-2. 주거안정성,6220.0,5,0,2646517.0,0.2350258849650314,False
경북,2021,1-2. 주거안정성,2440.0,3,0,3199705.6,0.07625701564543938,False
경북,2022,1-2. 주거안정성,7445.0,6,0,3356569.7,0.22180382549481992,False
경북,2023,1-2. 주거안정성,154.0,2,0,3406826.0,0.004520336524377823,False
경북,2024,1-2. 주거안정성,4804.0,10,0,4062706.0,0.11824631169471775,False
경북,2016,1-3. 경제적 여건,32841.0,35,0,1659180.0,1.9793512457961162,False
경북,2017,1-3. 경제적 여건,33668.0,31,0,1817693.0,1.852237974179358,False
경북,2018,1-3. 경제적 여건,31994.0,43,0,2487325.0,1.2862814469359654,False
경북,2019,1-3. 경제적 여건,162219.0,45,0,2232261.0,7.26702657081766,False
경북,2020,1-3. 경제적 여건,192543.0,49,0,2646517.0,7.275335847077498,False
경북,2021,1-3. 경제적 여건,177865.9,33,0,3199705.6,5.558820786512358,False
경북,2022,1-3. 경제적 여건,222337.0,50,1,3356569.7,6.623935144263501,True
경북,2023,1-3. 경제적 여건,207412.0,9,0,3406826.0,6.088130124638006,False
경북,2024,1-3. 경제적 여건,205504.0,50,0,4062706.0,5.0583035051022645,False
경북,2016,2-1. 돌봄 여건,561265.0,76,1,1659180.0,33.827854723417595,True
경북,2017,2-1. 돌봄 여건,717677.0,79,0,1817693.0,39.48284996421288,False
경북,2018,2-1. 돌봄 여건,1167002.0,113,0,2487325.0,46.91795402691646,False
경북,2019,2-1. 돌봄 여건,696627.0,144,0,2232261.0,31.20723786331437,False
경북,2020,2-1. 돌봄 여건,721429.0,124,0,2646517.0,27.259564174346885,False
경북,2021,2-1. 돌봄 여건,955124.9,118,0,3199705.6,29.85039936174128,False
경북,2022,2-1. 돌봄 여건,1009512.7,163,1,3356569.7,30.075725822109394,True
경북,2023,2-1. 돌봄 여건,889652.0,60,0,3406826.0,26.11380798432324,False
경북,2024,2-1. 돌봄 여건,1394583.0,172,0,4062706.0,34.32645630769246,False
경북,2016,2-2. 여가 인프라,6041.0,12,0,1659180.0,0.36409551706264537,False
경북,2017,2-2. 여가 인프라,469.0,15,0,1817693.0,0.025801936850722317,False
경북,2018,2-2. 여가 인프라,1569.0,40,0,2487325.0,0.06307981466032786,False
경북,2019,2-2. 여가 인프라,2580.0,51,0,2232261.0,0.11557788269382478,False
경북,2020,2-2. 여가 인프라,3010.0,41,0,2646517.0,0.11373439127729011,False
경북,2021,2-2. 여가 인프라,769.3,19,0,3199705.6,0.02404283694099857,False
경북,2022,2-2. 여가 인프라,13150.0,39,0,3356569.7,0.3917690134663374,False
경북,2023,2-2. 여가 인프라,14125.0,16,0,3406826.0,0.4146087883560827,False
경북,2024,2-2. 여가 인프라,8020.0,35,0,4062706.0,0.1974053746443873,False
경북,2016,2-3. 가사수행 격차,26.0,4,0,1659180.0,0.0015670391398160536,False
경북,2017,2-3. 가사수행 격차,12.0,2,0,1817693.0,0.0006601774887178419,False
경북,2018,2-3. 가사수행 격차,14.0,3,0,2487325.0,0.0005628536680972531,False
경북,2019,2-3. 가사수행 격차,10.0,2,0,2232261.0,0.0004479762895109488,False
경북,2020,2-3. 가사수행 격차,40.0,2,0,2646517.0,0.0015114204820902341,False
경북,2021,2-3. 가사수행 격차,48.0,2,0,3199705.6,0.001500138012697168,False
경북,2022,2-3. 가사수행 격차,35.0,2,0,3356569.7,0.0010427312145491869,False
경북,2023,2-3. 가사수행 격차,37.0,1,0,3406826.0,0.0010860548792336327,False
경북,2024,2-3. 가사수행 격차,72.0,3,0,4062706.0,0.001772217827231407,False
경북,2016,3-1. 의료서비스 여건,18138.0,82,0,1659180.0,1.0931906122301378,False
경북,2017,3-1. 의료서비스 여건,20876.0,79,0,1817693.0,1.148488771206139,False
경북,2018,3-1. 의료서비스 여건,17083.0,95,0,2487325.0,0.6868020865789553,False
경북,2019,3-1. 의료서비스 여건,15596.0,91,0,2232261.0,0.6986638211212757,False
경북,2020,3-1. 의료서비스 여건,12185.0,82,0,2646517.0,0.46041646435673755,False
경북,2021,3-1. 의료서비스 여건,14686.2,76,0,3199705.6,0.4589859767098573,False
경북,2022,3-1. 의료서비스 여건,14292.0,85,0,3356569.7,0.4257918433810565,False
경북,2023,3-1. 의료서비스 여건,19944.0,20,0,3406826.0,0.585412932741502,False
경북,2024,3-1. 의료서비스 여건,18317.0,82,0,4062706.0,0.45085713807496774,False
경북,2016,3-2. 산후조리 여건,3164.0,4,0,1659180.0,0.19069660916838438,False
경북,2017,3-2. 산후조리 여건,3245.0,4,0,1817693.0,0.17852299590744972,False
경북,2018,3-2. 산후조리 여건,4003.0,5,0,2487325.0,0.16093594524237886,False
경북,2019,3-2. 산후조리 여건,8098.0,9,0,2232261.0,0.3627711992459663,False
경북,2020,3-2. 산후조리 여건,10699.0,14,0,2646517.0,0.40426719344708534,False
경북,2021,3-2. 산후조리 여건,19649.0,12,0,3199705.6,0.6140877460726387,False
경북,2022,3-2. 산후조리 여건,32202.0,14,0,3356569.7,0.9593723020260834,False
경북,2023,3-2. 산후조리 여건,19547.0,4,0,3406826.0,0.5737598574156707,False
경북,2024,3-2. 산후조리 여건,27354.0,8,0,4062706.0,0.6732950895289986,False
경북,2016,3-3. 아동안전 수준,663.0,3,0,1659180.0,0.03995949806530937,False
경북,2017,3-3. 아동안전 수준,490.0,2,0,1817693.0,0.02695724745597854,False
경북,2018,3-3. 아동안전 수준,528.0,5,0,2487325.0,0.021227624053953544,False
경북,2019,3-3. 아동안전 수준,661.0,7,0,2232261.0,0.029611232736673713,False
경북,2020,3-3. 아동안전 수준,679.0,7,0,2646517.0,0.025656362683481725,False
경북,2021,3-3. 아동안전 수준,2362.0,11,0,3199705.6,0.07381929137480647,False
경북,2022,3-3. 아동안전 수준,3264.0,12,0,3356569.7,0.0972421338368156,False
경북,2023,3-3. 아동안전 수준,1336.0,6,0,3406826.0,0.03921538699070631,False
경북,2024,3-3. 아동안전 수준,1457.0,9,0,4062706.0,0.035862796864946665,False
경북,2016,4-1. 일·가정 양립 여건,468.0,9,0,1659180.0,0.028206704516688965,False
경북,2017,4-1. 일·가정 양립 여건,927.0,13,0,1817693.0,0.050998711003453275,False
경북,2018,4-1. 일·가정 양립 여건,941.0,19,0,2487325.0,0.03783180726282251,False
경북,2019,4-1. 일·가정 양립 여건,4745.0,19,0,2232261.0,0.2125647493729452,False
경북,2020,4-1. 일·가정 양립 여건,3546.0,19,0,2646517.0,0.13398742573729924,False
경북,2021,4-1. 일·가정 양립 여건,2302.0,17,0,3199705.6,0.07194411885893502,False
경북,2022,4-1. 일·가정 양립 여건,2552.0,19,1,3356569.7,0.07603000170084356,True
경북,2023,4-1. 일·가정 양립 여건,3208.0,5,0,3406826.0,0.09416389331301335,False
경북,2024,4-1. 일·가정 양립 여건,3136.0,17,0,4062706.0,0.07718993203052349,False
경북,2016,4-2. 사회적 가치관,1456.0,53,0,1659180.0,0.08775419182969901,False
경북,2017,4-2. 사회적 가치관,1241.0,45,0,1817693.0,0.06827335529157014,False
경북,2018,4-2. 사회적 가치관,1618.0,51,0,2487325.0,0.06504980249866825,False
경북,2019,4-2. 사회적 가치관,1793.0,57,0,2232261.0,0.08032214870931312,False
경북,2020,4-2. 사회적 가치관,3541.0,70,0,2646517.0,0.13379849817703798,False
경북,2021,4-2. 사회적 가치관,502.0,20,0,3199705.6,0.015688943382791216,False
경북,2022,4-2. 사회적 가치관,2604.0,41,0,3356569.7,0.07757920236245949,False
경북,2023,4-2. 사회적 가치관,760.0,10,0,3406826.0,0.022308154276150294,False
경북,2024,4-2. 사회적 가치관,2028.0,35,0,4062706.0,0.04991746880035129,False
경북,2016,지표체계 외,1020615.0,130,0,1659180.0,61.51321737243699,False
경북,2017,지표체계 외,1028562.0,125,1,1817693.0,56.58612317921673,True
경북,2018,지표체계 외,1249615.0,162,0,2487325.0,50.23931331852493,False
경북,2019,지표체계 외,1327628.0,184,0,2232261.0,59.474586529084185,False
경북,2020,지표체계 외,1682953.0,181,0,2646517.0,63.59124086488014,False
경북,2021,지표체계 외,2008847.3,118,0,3199705.6,62.7822540923765,False
경북,2022,지표체계 외,2020844.0,256,0,3356569.7,60.20563195812677,False
경북,2023,지표체계 외,2223252.0,105,0,3406826.0,65.25874817205222,False
경북,2024,지표체계 외,2383636.0,225,0,4062706.0,58.67114184486891,False
광주,2016,1-1. 고용여건,21118.0,27,0,1102184.9,1.9160124585266958,False
광주,2017,1-1. 고용여건,19888.0,18,0,1244520.8,1.598044805679423,False
광주,2018,1-1. 고용여건,5005.0,8,0,3239297.36,0.1545088160723843,False
광주,2019,1-1. 고용여건,37322.0,33,0,1088029.0,3.4302394513381538,False
광주,2020,1-1. 고용여건,55584.0,15,0,194720.0,28.5456039441249,False
광주,2021,1-1. 고용여건,24452.0,15,0,824741.7,2.9648070420108503,False
광주,2022,1-1. 고용여건,12569.5,9,0,870927.5,1.443231497455299,False
광주,2023,1-1. 고용여건,21178.0,13,0,1223803.0,1.7305072793578704,False
광주,2024,1-1. 고용여건,11101.0,9,0,1240977.0,0.8945371267960647,False
광주,2016,1-2. 주거안정성,9470.0,2,0,1102184.9,0.8592024804549582,False
광주,2017,1-2. 주거안정성,11231.0,2,0,1244520.8,0.9024357005523733,False
광주,2018,1-2. 주거안정성,1616.0,1,0,3239297.36,0.049887361992602006,False
광주,2019,1-2. 주거안정성,36504.0,3,0,1088029.0,3.3550576317359186,False
광주,2020,1-2. 주거안정성,6748.0,4,0,194720.0,3.465488907148726,False
광주,2021,1-2. 주거안정성,7056.0,5,0,824741.7,0.8555405892535809,False
광주,2022,1-2. 주거안정성,2451.0,3,0,870927.5,0.281424113947487,False
광주,2023,1-2. 주거안정성,2021.0,1,0,1223803.0,0.16514095814440724,False
광주,2024,1-2. 주거안정성,11226.0,3,0,1240977.0,0.9046098356375663,False
광주,2016,1-3. 경제적 여건,2996.0,15,0,1102184.9,0.2718237203213363,False
광주,2017,1-3. 경제적 여건,2570.0,11,0,1244520.8,0.20650518657462374,False
광주,2018,1-3. 경제적 여건,31276.0,13,0,3239297.36,0.9655180282677105,False
광주,2019,1-3. 경제적 여건,91007.0,14,0,1088029.0,8.364391022665755,False
광주,2020,1-3. 경제적 여건,2621.0,8,0,194720.0,1.346035332785538,False
광주,2021,1-3. 경제적 여건,129806.8,12,0,824741.7,15.739085340295029,False
광주,2022,1-3. 경제적 여건,165594.0,14,2,870927.5,19.01352293962471,True
광주,2023,1-3. 경제적 여건,186678.0,13,0,1223803.0,15.25392567267771,False
광주,2024,1-3. 경제적 여건,101236.0,14,0,1240977.0,8.157766018225962,False
광주,2016,2-1. 돌봄 여건,315438.0,57,0,1102184.9,28.619336011589347,False
광주,2017,2-1. 돌봄 여건,315056.7,62,0,1244520.8,25.31550296306819,False
광주,2018,2-1. 돌봄 여건,320027.54000000004,75,0,3239297.36,9.87953572746406,False
광주,2019,2-1. 돌봄 여건,426217.0,81,0,1088029.0,39.173312476046135,False
광주,2020,2-1. 돌봄 여건,37576.0,37,0,194720.0,19.2974527526705,False
광주,2021,2-1. 돌봄 여건,74892.7,49,0,824741.7,9.080746129363897,False
광주,2022,2-1. 돌봄 여건,82538.0,50,1,870927.5,9.477023058750584,True
광주,2023,2-1. 돌봄 여건,81766.0,55,0,1223803.0,6.681304098780605,False
광주,2024,2-1. 돌봄 여건,207724.0,46,0,1240977.0,16.73874697113645,False
광주,2016,2-2. 여가 인프라,1960.0,22,0,1102184.9,0.1778286020793789,False
광주,2017,2-2. 여가 인프라,1458.0,17,1,1244520.8,0.11715352608007838,True
광주,2018,2-2. 여가 인프라,2169.52,19,0,3239297.36,0.06697501831076108,False
광주,2019,2-2. 여가 인프라,9032.0,18,0,1088029.0,0.830124932331767,False
광주,2020,2-2. 여가 인프라,3927.0,14,0,194720.0,2.0167419884963027,False
광주,2021,2-2. 여가 인프라,3195.8,9,0,824741.7,0.38749101688443793,False
광주,2022,2-2. 여가 인프라,5026.0,14,0,870927.5,0.5770859227662464,False
광주,2023,2-2. 여가 인프라,2428.0,9,0,1223803.0,0.19839794476725423,False
광주,2024,2-2. 여가 인프라,4328.0,13,0,1240977.0,0.34875747092814774,False
광주,2016,2-3. 가사수행 격차,11.0,3,0,1102184.9,0.0009980176647312081,False
광주,2017,2-3. 가사수행 격차,19.0,4,0,1244520.8,0.0015266920408240664,False
광주,2018,2-3. 가사수행 격차,22.8,3,0,3239297.36,0.0007038563449451272,False
광주,2019,2-3. 가사수행 격차,11.0,1,0,1088029.0,0.001011002464088733,False
광주,2020,2-3. 가사수행 격차,16.0,2,0,194720.0,0.008216926869350862,False
광주,2021,2-3. 가사수행 격차,3.0,1,0,824741.7,0.00036375025053298507,False
광주,2022,2-3. 가사수행 격차,5.0,1,0,870927.5,0.0005741005996480763,False
광주,2023,2-3. 가사수행 격차,8.0,2,0,1223803.0,0.000653699982758663,False
광주,2024,2-3. 가사수행 격차,8.0,2,0,1240977.0,0.0006446533658560957,False
광주,2016,3-1. 의료서비스 여건,4562.0,15,0,1102184.9,0.41390514422761554,False
광주,2017,3-1. 의료서비스 여건,3957.0,15,1,1244520.8,0.3179537055547806,True
광주,2018,3-1. 의료서비스 여건,56078.6,15,0,3239297.36,1.7311964221771847,False
광주,2019,3-1. 의료서비스 여건,2315.0,17,0,1088029.0,0.2127700640332197,False
광주,2020,3-1. 의료서비스 여건,2549.0,15,0,194720.0,1.3090591618734593,False
광주,2021,3-1. 의료서비스 여건,2290.0,17,0,824741.7,0.2776626912401786,False
광주,2022,3-1. 의료서비스 여건,2386.0,18,1,870927.5,0.27396080615206203,True
광주,2023,3-1. 의료서비스 여건,3359.0,18,0,1223803.0,0.2744722802607936,False
광주,2024,3-1. 의료서비스 여건,6942.0,19,0,1240977.0,0.559397958221627,False
광주,2016,3-2. 산후조리 여건,2263.0,2,0,1102184.9,0.20531945229879306,False
광주,2017,3-2. 산후조리 여건,1900.0,1,0,1244520.8,0.15266920408240664,False
광주,2018,3-2. 산후조리 여건,2038.0,2,0,3239297.36,0.06291487855255129,False
광주,2019,3-2. 산후조리 여건,4477.0,4,0,1088029.0,0.4114780028841143,False
광주,2020,3-2. 산후조리 여건,277.0,3,0,194720.0,0.14225554642563681,False
광주,2021,3-2. 산후조리 여건,311.0,3,0,824741.7,0.037708775971919455,False
광주,2022,3-2. 산후조리 여건,663.0,4,0,870927.5,0.07612573951333493,False
광주,2023,3-2. 산후조리 여건,466.0,3,0,1223803.0,0.03807802399569212,False
광주,2024,3-2. 산후조리 여건,4127.0,4,0,1240977.0,0.33256055511101335,False
광주,2016,3-3. 아동안전 수준,454.0,5,0,1102184.9,0.041190910889815316,False
광주,2017,3-3. 아동안전 수준,1215.0,6,0,1244520.8,0.0976279384000653,False
광주,2018,3-3. 아동안전 수준,1279.0,5,0,3239297.36,0.039483871280035866,False
광주,2019,3-3. 아동안전 수준,2416.0,6,0,1088029.0,0.22205290483985263,False
광주,2020,3-3. 아동안전 수준,670.0,4,0,194720.0,0.34408381265406734,False
광주,2021,3-3. 아동안전 수준,71.0,3,0,824741.7,0.008608755929280646,False
광주,2022,3-3. 아동안전 수준,144.0,7,0,870927.5,0.016534097269864597,False
광주,2023,3-3. 아동안전 수준,75.0,4,0,1223803.0,0.006128437338362465,False
광주,2024,3-3. 아동안전 수준,35.0,3,0,1240977.0,0.0028203584756204183,False
광주,2016,4-1. 일·가정 양립 여건,7424.0,15,0,1102184.9,0.6735711948149535,False
광주,2017,4-1. 일·가정 양립 여건,4264.0,12,1,1244520.8,0.3426218348459905,True
광주,2018,4-1. 일·가정 양립 여건,5446.7,17,0,3239297.36,0.16814448921108002,False
광주,2019,4-1. 일·가정 양립 여건,907.0,15,0,1088029.0,0.0833617486298619,False
광주,2020,4-1. 일·가정 양립 여건,383.0,7,0,194720.0,0.1966926869350863,False
광주,2021,4-1. 일·가정 양립 여건,766.0,13,0,824741.7,0.09287756396942219,False
광주,2022,4-1. 일·가정 양립 여건,508.0,11,2,870927.5,0.058328620924244554,True
광주,2023,4-1. 일·가정 양립 여건,165.0,6,0,1223803.0,0.013482562144397423,False
광주,2024,4-1. 일·가정 양립 여건,528.0,7,0,1240977.0,0.04254712214650231,False
광주,2016,4-2. 사회적 가치관,73.0,6,0,1102184.9,0.006623208138670744,False
광주,2017,4-2. 사회적 가치관,135.0,9,0,1244520.8,0.010847548711118368,False
광주,2018,4-2. 사회적 가치관,168.8,9,0,3239297.36,0.005211006623979714,False
광주,2019,4-2. 사회적 가치관,123.0,8,0,1088029.0,0.011304845734810377,False
광주,2020,4-2. 사회적 가치관,103.0,8,0,194720.0,0.05289646672144618,False
광주,2021,4-2. 사회적 가치관,317.4,6,0,824741.7,0.03848477650638982,False
광주,2022,4-2. 사회적 가치관,135.0,5,0,870927.5,0.015500716190498061,False
광주,2023,4-2. 사회적 가치관,36.0,4,0,1223803.0,0.002941649922413983,False
광주,2024,4-2. 사회적 가치관,46.0,4,0,1240977.0,0.00370675685367255,False
광주,2016,지표체계 외,736415.9,109,0,1102184.9,66.81418879899371,False
광주,2017,지표체계 외,882827.1,127,1,1244520.8,70.93711089441011,True
광주,2018,지표체계 외,2814169.4,120,1,3239297.36,86.8759205237027,True
광주,2019,지표체계 외,477698.0,93,0,1088029.0,43.90489591729632,False
광주,2020,지표체계 외,84266.0,62,1,194720.0,43.27547247329499,True
광주,2021,지표체계 외,581580.0,62,0,824741.7,70.51662356832449,False
광주,2022,지표체계 외,598908.0,68,2,870927.5,68.76668838680602,True
광주,2023,지표체계 외,925623.0,70,0,1223803.0,75.63496739262774,False
광주,2024,지표체계 외,893676.0,76,0,1240977.0,72.0139051731015,False
대구,2016,1-1. 고용여건,16886.0,17,1,774602.0,2.1799582237071427,True
대구,2017,1-1. 고용여건,26512.0,14,0,959658.5,2.76264942164322,False
대구,2018,1-1. 고용여건,15046.0,12,0,1446836.0,1.0399243590842362,False
대구,2019,1-1. 고용여건,23530.0,13,0,1765898.0,1.3324665411026004,False
대구,2020,1-1. 고용여건,24179.0,14,0,1929459.0,1.2531491988168704,False
대구,2021,1-1. 고용여건,19819.0,21,0,2164115.0,0.9158016094338796,False
대구,2022,1-1. 고용여건,94274.0,31,0,2523629.0,3.7356521105122824,False
대구,2023,1-1. 고용여건,164862.0,29,0,2696432.0,6.11407964302456,False
대구,2024,1-1. 고용여건,103581.0,28,0,2848338.0,3.6365417306513486,False
대구,2016,1-2. 주거안정성,0.0,0,0,774602.0,0.0,False
대구,2017,1-2. 주거안정성,0.0,0,0,959658.5,0.0,False
대구,2018,1-2. 주거안정성,330.0,2,0,1446836.0,0.022808390169998534,False
대구,2019,1-2. 주거안정성,312.0,2,0,1765898.0,0.01766806463340465,False
대구,2020,1-2. 주거안정성,622.0,3,0,1929459.0,0.0322370156608666,False
대구,2021,1-2. 주거안정성,715.0,4,0,2164115.0,0.03303890966977263,False
대구,2022,1-2. 주거안정성,19616.0,11,0,2523629.0,0.7772933343213285,False
대구,2023,1-2. 주거안정성,11416.0,10,0,2696432.0,0.42337429610685523,False
대구,2024,1-2. 주거안정성,18934.0,11,0,2848338.0,0.6647385247116038,False
대구,2016,1-3. 경제적 여건,18796.0,3,0,774602.0,2.426536466469232,False
대구,2017,1-3. 경제적 여건,17413.0,3,0,959658.5,1.814499637110493,False
대구,2018,1-3. 경제적 여건,12280.0,3,0,1446836.0,0.8487485796593395,False
대구,2019,1-3. 경제적 여건,138426.0,5,0,1765898.0,7.838844599178435,False
대구,2020,1-3. 경제적 여건,139547.0,6,0,1929459.0,7.232441839914712,False
대구,2021,1-3. 경제적 여건,161191.0,11,0,2164115.0,7.448356487524924,False
대구,2022,1-3. 경제적 여건,222782.8,15,0,2523629.0,8.827874461737443,False
대구,2023,1-3. 경제적 여건,284074.0,15,0,2696432.0,10.535181306259531,False
대구,2024,1-3. 경제적 여건,369340.0,16,0,2848338.0,12.966859972376874,False
대구,2016,2-1. 돌봄 여건,74275.0,20,0,774602.0,9.588795278091201,False
대구,2017,2-1. 돌봄 여건,168436.9,32,0,959658.5,17.551754087521758,False
대구,2018,2-1. 돌봄 여건,588230.0,49,0,1446836.0,40.65630105969163,False
대구,2019,2-1. 돌봄 여건,662514.0,59,0,1765898.0,37.51711593761361,False
대구,2020,2-1. 돌봄 여건,641706.0,62,0,1929459.0,33.25833821812228,False
대구,2021,2-1. 돌봄 여건,699980.0,72,0,2164115.0,32.34486152538105,False
대구,2022,2-1. 돌봄 여건,809018.1,67,0,2523629.0,32.05772718573134,False
대구,2023,2-1. 돌봄 여건,793366.0,66,0,2696432.0,29.422807621330705,False
대구,2024,2-1. 돌봄 여건,784679.0,59,0,2848338.0,27.548661710794153,False
대구,2016,2-2. 여가 인프라,11595.0,12,0,774602.0,1.496897761689229,False
대구,2017,2-2. 여가 인프라,7393.9,13,0,959658.5,0.7704719960277536,False
대구,2018,2-2. 여가 인프라,7276.0,18,0,1446836.0,0.5028904450815435,False
대구,2019,2-2. 여가 인프라,3156.0,14,0,1765898.0,0.1787192691763624,False
대구,2020,2-2. 여가 인프라,3694.0,11,0,1929459.0,0.19145262998591833,False
대구,2021,2-2. 여가 인프라,9852.0,16,0,2164115.0,0.4552438294637762,False
대구,2022,2-2. 여가 인프라,6763.0,16,0,2523629.0,0.26798709319000535,False
대구,2023,2-2. 여가 인프라,4203.0,13,0,2696432.0,0.15587264948643245,False
대구,2024,2-2. 여가 인프라,7468.0,14,0,2848338.0,0.2621879847124885,False
대구,2016,2-3. 가사수행 격차,1505.0,2,0,774602.0,0.19429332741201288,False
대구,2017,2-3. 가사수행 격차,1060.0,1,0,959658.5,0.11045595907294105,False
대구,2018,2-3. 가사수행 격차,2.0,1,0,1446836.0,0.00013823266769696083,False
대구,2019,2-3. 가사수행 격차,2.0,1,0,1765898.0,0.00011325682457310672,False
대구,2020,2-3. 가사수행 격차,2.0,1,0,1929459.0,0.0001036559989095389,False
대구,2021,2-3. 가사수행 격차,2.0,1,0,2164115.0,9.241653054481854e-05,False
대구,2022,2-3. 가사수행 격차,2.0,1,0,2523629.0,7.925095170486628e-05,False
대구,2023,2-3. 가사수행 격차,0.0,0,0,2696432.0,0.0,False
대구,2024,2-3. 가사수행 격차,40.0,1,0,2848338.0,0.0014043277167246303,False
대구,2016,3-1. 의료서비스 여건,11987.0,13,1,774602.0,1.547504395805846,True
대구,2017,3-1. 의료서비스 여건,9429.4,13,0,959658.5,0.9825786985682927,False
대구,2018,3-1. 의료서비스 여건,2822.0,14,0,1446836.0,0.19504629412041172,False
대구,2019,3-1. 의료서비스 여건,4186.0,13,0,1765898.0,0.23704653383151236,False
대구,2020,3-1. 의료서비스 여건,6103.0,15,0,1929459.0,0.3163062806724579,False
대구,2021,3-1. 의료서비스 여건,3964.0,18,0,2164115.0,0.18316956353983038,False
대구,2022,3-1. 의료서비스 여건,4219.0,17,0,2523629.0,0.16717988262141542,False
대구,2023,3-1. 의료서비스 여건,4875.0,17,0,2696432.0,0.18079447210239308,False
대구,2024,3-1. 의료서비스 여건,9188.0,22,0,2848338.0,0.3225740765316476,False
대구,2016,3-2. 산후조리 여건,2642.0,1,0,774602.0,0.34107838606148705,False
대구,2017,3-2. 산후조리 여건,2585.0,1,0,959658.5,0.2693666549090119,False
대구,2018,3-2. 산후조리 여건,3681.0,2,0,1446836.0,0.2544172248962564,False
대구,2019,3-2. 산후조리 여건,5756.0,2,0,1765898.0,0.3259531411214011,False
대구,2020,3-2. 산후조리 여건,7760.0,2,0,1929459.0,0.40218527576901086,False
대구,2021,3-2. 산후조리 여건,6907.0,2,0,2164115.0,0.31916048823653087,False
대구,2022,3-2. 산후조리 여건,6944.0,3,0,2523629.0,0.27515930431929575,False
대구,2023,3-2. 산후조리 여건,8150.0,3,0,2696432.0,0.30225127130964174,False
대구,2024,3-2. 산후조리 여건,9385.0,3,0,2848338.0,0.3294903905365164,False
대구,2016,3-3. 아동안전 수준,188.0,6,0,774602.0,0.024270528606949116,False
대구,2017,3-3. 아동안전 수준,36531.8,7,0,959658.5,3.8067500053404415,False
대구,2018,3-3. 아동안전 수준,1115.0,17,0,1446836.0,0.07706471224105566,False
대구,2019,3-3. 아동안전 수준,2039.0,13,0,1765898.0,0.11546533265228229,False
대구,2020,3-3. 아동안전 수준,945.0,12,0,1929459.0,0.048977459484757124,False
대구,2021,3-3. 아동안전 수준,4139.0,12,0,2164115.0,0.19125600996250197,False
대구,2022,3-3. 아동안전 수준,569.0,7,0,2523629.0,0.022546895760034456,False
대구,2023,3-3. 아동안전 수준,1158.0,7,0,2696432.0,0.04294564075786076,False
대구,2024,3-3. 아동안전 수준,1296.0,3,0,2848338.0,0.04550021802187802,False
대구,2016,4-1. 일·가정 양립 여건,191.0,1,0,774602.0,0.02465782427620894,False
대구,2017,4-1. 일·가정 양립 여건,201.0,1,0,959658.5,0.02094495072986901,False
대구,2018,4-1. 일·가정 양립 여건,453.0,3,0,1446836.0,0.031309699233361625,False
대구,2019,4-1. 일·가정 양립 여건,502.0,3,0,1765898.0,0.028427462967849787,False
대구,2020,4-1. 일·가정 양립 여건,632.0,3,0,1929459.0,0.03275529565541429,False
대구,2021,4-1. 일·가정 양립 여건,490.0,3,0,2164115.0,0.022642049983480544,False
대구,2022,4-1. 일·가정 양립 여건,435.0,3,0,2523629.0,0.01723708199580842,False
대구,2023,4-1. 일·가정 양립 여건,367.0,2,0,2696432.0,0.013610578720323747,False
대구,2024,4-1. 일·가정 양립 여건,411.0,2,0,2848338.0,0.014429467289345577,False
대구,2016,4-2. 사회적 가치관,421.0,8,0,774602.0,0.054350492252795625,False
대구,2017,4-2. 사회적 가치관,370.0,5,0,959658.5,0.0385553819405549,False
대구,2018,4-2. 사회적 가치관,400.0,6,0,1446836.0,0.02764653353939216,False
대구,2019,4-2. 사회적 가치관,498.0,9,0,1765898.0,0.02820094931870357,False
대구,2020,4-2. 사회적 가치관,535.0,9,0,1929459.0,0.027727979708301653,False
대구,2021,4-2. 사회적 가치관,434.0,7,0,2164115.0,0.020054387128225628,False
대구,2022,4-2. 사회적 가치관,406.5,6,0,2523629.0,0.016107755934014072,False
대구,2023,4-2. 사회적 가치관,180.0,5,0,2696432.0,0.0066754882007037455,False
