지역,연도,당해계획예산_백만원,분모대안,예산단계,행정범위,회계범위,금액기준,분모금액_원,분모금액_백만원,출처,계획예산_총세출비율_pct,100pct_초과
경남,2018,1999188.0,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,20617389867000,20617389.867,행정안전부 지방재정365 기능별 회계별 세출예산,9.696610545255691,False
경남,2019,2831100.0,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,23008352129000,23008352.129,행정안전부 지방재정365 기능별 회계별 세출예산,12.304662168446422,False
경남,2020,1717208.36,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,25797997753000,25797997.753,행정안전부 지방재정365 기능별 회계별 세출예산,6.656362933438544,False
경남,2021,3255588.1419999995,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,27840854647000,27840854.647,행정안전부 지방재정365 기능별 회계별 세출예산,11.693563948658474,False
경남,2022,3325544.7,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,29990459758000,29990459.758,행정안전부 지방재정365 기능별 회계별 세출예산,11.088675288190291,False
경남,2023,3893879.0,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,32159977959000,32159977.959,행정안전부 지방재정365 기능별 회계별 세출예산,12.107841009605837,False
경남,2024,4041141.0,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,32311419178000,32311419.178,행정안전부 지방재정365 기능별 회계별 세출예산,12.5068508372777,False
경북,2016,1659180.0,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,20737266442000,20737266.442,행정안전부 지방재정365 기능별 회계별 세출예산,8.000958104292847,False
경북,2017,1817693.0,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,20959808641000,20959808.641,행정안전부 지방재정365 기능별 회계별 세출예산,8.67227860298479,False
경북,2018,2487285.0,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,22314302608000,22314302.608,행정안전부 지방재정365 기능별 회계별 세출예산,11.14659527431645,False
경북,2019,2232261.0,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,24047855302000,24047855.302,행정안전부 지방재정365 기능별 회계별 세출예산,9.28257830882053,False
경북,2020,2646517.0,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,26463090000000,26463090.0,행정안전부 지방재정365 기능별 회계별 세출예산,10.0007860004255,False
경북,2021,3199705.6,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,28255999060000,28255999.06,행정안전부 지방재정365 기능별 회계별 세출예산,11.32398678668416,False
경북,2022,3356569.7,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,30399974906000,30399974.906,행정안전부 지방재정365 기능별 회계별 세출예산,11.041356811572626,False
경북,2023,3406826.0,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,33185478248000,33185478.248,행정안전부 지방재정365 기능별 회계별 세출예산,10.266014473379844,False
경북,2024,4062706.0,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,34162071648000,34162071.648,행정안전부 지방재정365 기능별 회계별 세출예산,11.892446224753025,False
광주,2016,1102184.9,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,5917328537000,5917328.537,행정안전부 지방재정365 기능별 회계별 세출예산,18.62639353397795,False
광주,2017,1244520.8,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,5901634944000,5901634.944,행정안전부 지방재정365 기능별 회계별 세출예산,21.087729278566506,False
광주,2018,3239297.3600000003,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,6604674342000,6604674.342,행정안전부 지방재정365 기능별 회계별 세출예산,49.04552733812898,False
광주,2019,1088029.0,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,7404038099000,7404038.099,행정안전부 지방재정365 기능별 회계별 세출예산,14.69507565266244,False
광주,2020,194720.0,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,8277635079000,8277635.079,행정안전부 지방재정365 기능별 회계별 세출예산,2.3523626995105906,False
광주,2021,824741.7,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,9105141221000,9105141.221,행정안전부 지방재정365 기능별 회계별 세출예산,9.057978124466915,False
광주,2022,870927.5,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,10327657564000,10327657.564,행정안전부 지방재정365 기능별 회계별 세출예산,8.432962601663581,False
광주,2023,1223803.0,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,10555220613000,10555220.613,행정안전부 지방재정365 기능별 회계별 세출예산,11.594291060982108,False
광주,2024,1240977.0,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,10446365954000,10446365.954,행정안전부 지방재정365 기능별 회계별 세출예산,11.879509156242221,False
대구,2016,774602.0,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,10142136000000,10142136.0,행정안전부 지방재정365 기능별 회계별 세출예산,7.637464139703905,False
대구,2017,959658.5,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,10515430302000,10515430.302,행정안전부 지방재정365 기능별 회계별 세출예산,9.126193341013122,False
대구,2018,1446836.0,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,11520519000000,11520519.0,행정안전부 지방재정365 기능별 회계별 세출예산,12.558774478823393,False
대구,2019,1765898.0,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,12492622000000,12492622.0,행정안전부 지방재정365 기능별 회계별 세출예산,14.135527353665228,False
대구,2020,1929459.0,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,13807220878000,13807220.878,행정안전부 지방재정365 기능별 회계별 세출예산,13.974274888832555,False
대구,2021,2164115.0,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,14292089134000,14292089.134,행정안전부 지방재정365 기능별 회계별 세출예산,15.142048021878788,False
대구,2022,2523629.0,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,15446262088000,15446262.088,행정안전부 지방재정365 기능별 회계별 세출예산,16.338121065293684,False
대구,2023,2696432.0,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,16467736030000,16467736.03,행정안전부 지방재정365 기능별 회계별 세출예산,16.374029770016907,False
대구,2024,2848338.0,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,16929169346000,16929169.346,행정안전부 지방재정365 기능별 회계별 세출예산,16.825031056074828,False
대전,2016,709547.0,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,5636043167000,5636043.167,행정안전부 지방재정365 기능별 회계별 세출예산,12.58945290118641,False
대전,2017,935218.2,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,5660540033000,5660540.033,행정안전부 지방재정365 기능별 회계별 세출예산,16.521713379780632,False
대전,2018,997696.4,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,6513779981000,6513779.981,행정안전부 지방재정365 기능별 회계별 세출예산,15.31670401687152,False
대전,2019,685088.0,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,7156213850000,7156213.85,행정안전부 지방재정365 기능별 회계별 세출예산,9.5733304560204,False
대전,2020,1247751.0,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,8064661159000,8064661.159,행정안전부 지방재정365 기능별 회계별 세출예산,15.471834158928488,False
대전,2021,1337995.0,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,8557988811000,8557988.811,행정안전부 지방재정365 기능별 회계별 세출예산,15.634456056780651,False
대전,2022,1500606.3,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,9630421529000,9630421.529,행정안전부 지방재정365 기능별 회계별 세출예산,15.58193787760212,False
대전,2023,1222344.0,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,10043747094000,10043747.094,행정안전부 지방재정365 기능별 회계별 세출예산,12.170198916400551,False
대전,2024,1676350.0,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,10193309919000,10193309.919,행정안전부 지방재정365 기능별 회계별 세출예산,16.445590424709227,False
부산,2016,1757736.53,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,14696969244000,14696969.244,행정안전부 지방재정365 기능별 회계별 세출예산,11.959857170672052,False
부산,2017,3477747.6,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,14821871547000,14821871.547,행정안전부 지방재정365 기능별 회계별 세출예산,23.463619887489234,False
부산,2018,2341626.0,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,16014651967000,16014651.967,행정안전부 지방재정365 기능별 회계별 세출예산,14.621772641860623,False
부산,2019,2525413.0,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,17435425232000,17435425.232,행정안전부 지방재정365 기능별 회계별 세출예산,14.484378593560187,False
부산,2020,3494318.0,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,19069490134000,19069490.134,행정안전부 지방재정365 기능별 회계별 세출예산,18.324129147898905,False
