세부영역,지역,종속변수,설명변수,추정가능,추정제외사유,지역별_반응계수,구조환경1점당_예산변화율_pct,군집표준오차,t값,p값,95%신뢰구간_하한,95%신뢰구간_상한,관측치,지역수,연도수,설계행렬_모수수,설계행렬_계수,지역고정효과,연도고정효과,지역군집표준오차,FDR_q값,FDR_0.05_유의
2-2. 여가 인프라,서울,log1p_인구1인당_실질예산_t+1,구조환경지수_t,True,,0.021611868548819066,2.1847096495430693,,,,,,136,17,8,41,41,True,True,False,,False
2-2. 여가 인프라,세종,log1p_인구1인당_실질예산_t+1,구조환경지수_t,True,,0.09883654293971478,10.388584687573035,,,,,,136,17,8,41,41,True,True,False,,False
2-2. 여가 인프라,울산,log1p_인구1인당_실질예산_t+1,구조환경지수_t,True,,-0.0829405432972949,-7.959413010853206,,,,,,136,17,8,41,41,True,True,False,,False
2-2. 여가 인프라,인천,log1p_인구1인당_실질예산_t+1,구조환경지수_t,True,,-0.014015524440779782,-1.391776423123888,,,,,,136,17,8,41,41,True,True,False,,False
2-2. 여가 인프라,전남,log1p_인구1인당_실질예산_t+1,구조환경지수_t,True,,-0.026589172521302426,-2.6238792778121773,,,,,,136,17,8,41,41,True,True,False,,False
2-2. 여가 인프라,전북,log1p_인구1인당_실질예산_t+1,구조환경지수_t,True,,-0.07775871196529568,-7.481236367996741,,,,,,136,17,8,41,41,True,True,False,,False
2-2. 여가 인프라,제주,log1p_인구1인당_실질예산_t+1,구조환경지수_t,True,,-0.07282570219799453,-7.023712847146268,,,,,,136,17,8,41,41,True,True,False,,False
2-2. 여가 인프라,충남,log1p_인구1인당_실질예산_t+1,구조환경지수_t,True,,-0.3043853558403393,-26.242341776484402,,,,,,136,17,8,41,41,True,True,False,,False
2-2. 여가 인프라,충북,log1p_인구1인당_실질예산_t+1,구조환경지수_t,True,,0.17853737313213722,19.546756080571956,,,,,,136,17,8,41,41,True,True,False,,False
2-3. 가사수행 격차,강원,log1p_인구1인당_실질예산_t+1,구조환경지수_t,False,지역별 구조환경 기울기와 지역·연도 고정효과 간 선형종속으로 지역별 절대 반응계수를 유일하게 추정할 수 없음,,,,,,,,136,17,8,41,40,True,True,False,,False
2-3. 가사수행 격차,경기,log1p_인구1인당_실질예산_t+1,구조환경지수_t,False,지역별 구조환경 기울기와 지역·연도 고정효과 간 선형종속으로 지역별 절대 반응계수를 유일하게 추정할 수 없음,,,,,,,,136,17,8,41,40,True,True,False,,False
2-3. 가사수행 격차,경남,log1p_인구1인당_실질예산_t+1,구조환경지수_t,False,지역별 구조환경 기울기와 지역·연도 고정효과 간 선형종속으로 지역별 절대 반응계수를 유일하게 추정할 수 없음,,,,,,,,136,17,8,41,40,True,True,False,,False
2-3. 가사수행 격차,경북,log1p_인구1인당_실질예산_t+1,구조환경지수_t,False,지역별 구조환경 기울기와 지역·연도 고정효과 간 선형종속으로 지역별 절대 반응계수를 유일하게 추정할 수 없음,,,,,,,,136,17,8,41,40,True,True,False,,False
2-3. 가사수행 격차,광주,log1p_인구1인당_실질예산_t+1,구조환경지수_t,False,지역별 구조환경 기울기와 지역·연도 고정효과 간 선형종속으로 지역별 절대 반응계수를 유일하게 추정할 수 없음,,,,,,,,136,17,8,41,40,True,True,False,,False
