region,year,category,category_contribution,category_weight_total,category_score
경북,2018,사회·문화,10.091904176537794,0.3026052104208416,33.35006744432027
경북,2019,사회·문화,9.717021687182124,0.3026052104208416,32.11121736360187
경북,2020,사회·문화,12.050001837394785,0.3026052104208416,39.82086699907284
경북,2021,사회·문화,12.254607483450387,0.3026052104208416,40.4970141340513
경북,2022,사회·문화,15.462018569162788,0.3026052104208416,51.096339510014786
경북,2023,사회·문화,17.599267603316548,0.3026052104208416,58.15916909970172
경북,2024,사회·문화,18.750377470082434,0.3026052104208416,61.96316793093468
광주,2016,사회·문화,10.155522824360812,0.3026052104208416,33.56030390302018
광주,2017,사회·문화,11.231345373693587,0.3026052104208416,37.115505572669555
광주,2018,사회·문화,10.953104133565464,0.3026052104208416,36.19601962019317
광주,2019,사회·문화,12.241362967320685,0.3026052104208416,40.45324583240412
광주,2020,사회·문화,16.168714779175815,0.3026052104208416,53.431713078203536
광주,2021,사회·문화,16.35467522561714,0.3026052104208416,54.04624461975467
광주,2022,사회·문화,19.14608498755544,0.3026052104208416,63.270837144305744
광주,2023,사회·문화,19.48629399439389,0.3026052104208416,64.39510399471888
광주,2024,사회·문화,20.32760033642441,0.3026052104208416,67.17531501904493
대구,2016,사회·문화,9.38078922986541,0.3026052104208416,31.000091560945968
대구,2017,사회·문화,9.941056356341058,0.3026052104208416,32.851570343140324
대구,2018,사회·문화,8.789985812638397,0.3026052104208416,29.047701460308353
대구,2019,사회·문화,9.843953286340644,0.3026052104208416,32.530680065456835
대구,2020,사회·문화,13.214841647329717,0.3026052104208416,43.67023829150682
대구,2021,사회·문화,11.72272512018722,0.3026052104208416,38.739336655453144
대구,2022,사회·문화,13.539487517600818,0.3026052104208416,44.74307464425702
대구,2023,사회·문화,15.599189889160815,0.3026052104208416,51.5496407595447
대구,2024,사회·문화,16.098324705961225,0.3026052104208416,53.199099524997706
대전,2016,사회·문화,10.720837850700509,0.3026052104208416,35.428464155626195
대전,2017,사회·문화,11.83961361037713,0.3026052104208416,39.125610540252914
대전,2018,사회·문화,13.112253407465928,0.3026052104208416,43.331221525334435
